推广计划名称,推广组,关键词名称,匹配方式,出价,默认访问URL,移动访问URL,启用/暂停,标记,关键词状态,审核未通过原因,能否展现,无法展现原因,计算机质量度,移动质量度,消耗,点击均价,点击数,展示数,点击率,转化
其它词,项目,投资50万的好项目,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资2,投资平台公司,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,利息,百度有钱花利息高吗,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资2,5g投资平台,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,利息,哪个理财产品利息高,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,项目,1000元小型投资项目,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,正常,,能,,5,5,0,0,0,0,--,0
其它词,投资2,购物平台投资平台有哪些,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,利息,高利息存款,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,项目,亚投行投资项目,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,利息,钱站怎么样利息高吗,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,项目,火爆的投资项目,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资4,200万投资什么生意,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,利息,短期理财哪家利息高,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,利息,理财产品哪家银行利息高,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资4,杠杆式投资什么意思,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资4,网红项目投资,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,项目,优势的小额投资项目,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资4,5万元怎样投资理财,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,利息,利息高放款快口子,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,利息,钱放在哪里利息高,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资4,低成本小投资,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,项目,一万块投资项目,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资4,10万小投资,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,利息,花呗和借呗哪个利息高,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资4,小投资赚项目,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资4,什么行业小投资,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,利息,豆豆钱利息高吗,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资4,如何投资存钱,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,项目,网站投资项目,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,项目,一万元一下的投资项目,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资4,理财基金怎么玩法,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,利息,高利息理财平台,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资4,投资什么理财,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,利息,还呗利息高不高,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资4,现在投资什么平台好,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,利息,拍拍货款利息高吗,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,项目,什么是投资项目,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资4,有什么好的小投资,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,项目,期投资项目,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,利息,什么存钱理财利息高,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资4,除了投资房产还能投资什么,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,项目,投资小的致富项目,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,赚钱,怎样赚点外快,短语（核心包含）,,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资2,现货投资平台靠谱吗,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,赚钱,怎样找外快,短语（核心包含）,,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,赚钱,怎样能赚外快,短语（核心包含）,,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资2,鑫胜投资,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资2,原油投资平台排名,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资2,天行健投资,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,赚钱,周末来钱快的办法,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资2,互联网理财投资平台可靠吗,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资2,投资平台有什么风险评估,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资2,投什么一天能赚几百元,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,赚钱,想挣点外快做什么好,短语（核心包含）,,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资2,网络投资平台安全吗,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,赚钱,怎样赚外快,短语（核心包含）,,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,赚钱,想晚上赚点外快可以做什么,短语（核心包含）,,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,项目,好项目小投资,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资2,国外投资平台app软件下载,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,项目,农村投资致富项目,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,赚钱,想赚外快,短语（核心包含）,,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资2,金融投资企业,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,正常,,能,,5,5,0,0,0,0,--,0
其它词,项目,投资小见效快适合农村女人的致富项目,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,赚钱,铁路子弟学校,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资2,app理财投资平台,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,赚钱,想挣点外快,短语（核心包含）,,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,项目,小额金融投资项目,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资2,绿洲投资平台,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,项目,网吧投资项目,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,赚钱,周末来钱快的路子,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资2,网络金融投资平台,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,赚钱,想赚点外快做什么好,短语（核心包含）,,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资2,金道环球投资平台,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资2,6万元怎么理财,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,赚钱,一个人一辈子能赚多少钱,广泛匹配,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资2,3万元如何理财,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,赚钱,想赚点外快,短语（核心包含）,,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资2,app投资平台,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资2,10万元存款一年利息,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,赚钱,现在有什么来钱快的路子,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资2,10万元可以干什么,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资2,1000块能投资什么,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资2,黄金投资平台技巧,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,赚钱,能来钱快的方式,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资2,银融国际投资平台,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资2,30000元投资,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资2,10万投资做什么生意好,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,赚钱,买100元基金能赚多少,广泛匹配,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资2,金融投资产品种类,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资2,巨鼎投资平台怎么样,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,赚钱,期货一个涨停赚多少,广泛匹配,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资2,乌拉特中旗投资,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资2,微投是什么怎么玩,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
